Headline,Published Date,URL,Full Article
Mukesh Ambani re-appointed Managing Director of Reliance Industries - India TV News,"Sat, 07 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxPcUpMbDZsWDQwakdQS3FiNjM3Yjc5MjRyQXlfQzN1RjFPcy0tYU9XaUR2Q3FXdXNVNWM1bHg2OEExd3RkWlFEUV9oaDRUZXRZeldJa0c3ZTJlMDlNNFZvTHFKNVFvRktiWnRoVUE0YjR3V0c5c0xyNU8yYXgwRVdDUlpGTF92RktjSVVIU0xyQmRwQUdmdlU5aVVGdmRJZVVuZzdKd0FHcDVGRVFZbkFZb21nN0htNktBaEtWVdIBwgFBVV95cUxPZ0pwZlk0ZnFIM1R3X050aVRtUFJVbjN6VEh1UWJBb1RBVjNTNjVVZEwyVUhCT0N0ZHBNTjBxWE4wYm5Sa3YxMDBkR3JxMWp5dm95eFhmRVVEYjdSR2ZVMHhqb05VOVN1SWdWbUhuT1ZrcFBNZWxtVl9MS2M0TUdUdW1Ib3dEN09vNHR4ZmRicHlsdEg5cXhodmxCQ013dU1pYWFoM2t3RGxMeVA2OTN6OUE2YzJReWJvVGpXTkJTY2N0Zw?oc=5,
Mirc Electronics to make TVs for Mukesh’s Reliance Retail - BusinessLine,"Mon, 26 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZ1psTWNHUUNWNzhsX1NaZDBaY04xbjlzTTlSMnpHek5GTm4xUDBDVkpFVEdwUU1jcE05elBJSHozZlpjS2FhU2QwNGk1R2k0MUxNdFBWay04elhWVFFmTTJRTEtRUjU0T3NYMnJrMW43ZjM1blU4Y0xIMFF2LW0xZmROZHQyTkx1bEtYZnNHeDNaQ2Z0SFdkSXJIbDFnajcxX1V3dDlIWlRzakVCbWMxdEV2bUgyRjY4bmJtMktSY2zSAccBQVVfeXFMTWJNY2U1WXN4NXFpTmNQZktraEZuNG1lUUVPNUJGd3lTVGhIY3B3TlNzVGtBcGlhQm1fdjV3SHdrTXpPZWhyLTUxRncwVl95SjJ0TmNmNkx2d2lNWXA1cE5RaDR1N0F0MzlMeTJoN2xmU3o0RW1XRlJSb2JwSnY1dTdxRDZIVmV4LU9Jd0RnWE50NFRhbWJUczF4b1o1WkplamhMS3psZ1dVbWNSblZjTEVySk1VeEtuRkducU82UVZ1TU5pNUM4RQ?oc=5,
"Reliance may add more land to ₹10,000 crore Jio Institute project | Company Business News - Mint","Tue, 13 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxQS0tULWpjZlpPNW1HTGpQYVpfZGhneUE1STlKclpGWm8tMGJlNDJoeVpEWGtSMEhtVnpYZFJfMUFnY0RjQkRHZzNScTdaQm5qb2JSaHdoTGYtNENfUWRtV3c4ZG02WjV1cUNIMVIwbjl0RWtwQWl6OUdKRzl3NWZXek56QmdsWTlKMGZzWHRfVjRtY2VDamkwSGZ0VC1SRFBCV3pWeFFvZkltbFRETmlKV0Z1dUzSAcIBQVVfeXFMTXdIMEY4YXpTR2VBY1pDZmh3LTV0dm9JQ29CU3lFbDZhdHVBVzhXd2xTUERfYlNqV0lTUU1KTWZmc3d6N3Rnb0tncFZVbzZjRVk5bDh3TjNoUlJGa1pEcE8zWGZGMk5zemc4ZHIwR25LX095RG1wT3hwUW03RUpxWkItQVVOYUdOV1llZ2c2ZDNUM05seXkwSU1NNlNoWHNyRndqVE1hT0d3NlEydnRDZFl2ZGhfTHpJcXhNaWRHTC01TGc?oc=5,
3 Killed In Fire At Reliance Industries Rubber Plant In Gujarat - NDTV,"Fri, 30 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxOUk0xak9zODVJdHBDQlBpYjViVFpSczBQWkZEcXZqNm1lSHJzQjVPMDRjOW9wc1Mta0tLbXJiME04TUZZTFUxS0RTYmQ1VmFhaWFtT1dBV0FJSDhGTko4OGhHWXJWTlN2UG9MRVJGd25oZ0lTeS1GY0ZjMWVoZURnOEFham44RjBFUFBVV1VYMi1qTnptdkU1WERjY1ctcHlUeFFmc2tR?oc=5,
"Good evening, media release from Reliance Jio is here: Reliance Jio Launches India's First VOLTE International Roaming #JioDigitalLife - Facebook","Tue, 20 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxNVDJEVmRpRV9VclZVcWhCVEhFS3FTbjlnX05Cb1Z2a3FGSkpmR194VUtiU29rYy1jOU54ekVRT0Z3UlVsSHMwa2c3anI2RDV6eFRoUVpjN0FaX1RhUTU2WVBveXJqTXdvQUoyUXRzWVBJRktHNXg3UURqTnBvVHRZSk5RamdDeGJRUGdyV1pVMTZWT2w5Z0lGakk2RE1USUxpd01hY0N0eld5NTdKdTNPWGl3cVJzb21hSDQ5NFFOeG9vNUxVcllwOEFHZnRkekc5TWhPQU1LczhqMUgtV25nelZJejRsaDAwZV9r?oc=5,
The 350-crore-rupee mystery: The financial transactions that led to SEBI's order asking VCPL to make an open offer for NDTV - The Caravan,"Wed, 27 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxPRnVZaG1RdTdjX1ViWjR6ZElNb1VnV01qU2liVmpHUlk4Rkc1VTVSMkpRcGRXZldDQXRzWmp0R0k5RkhlLXYxNDNSYUNoSW5iN0JFNWR5ZG40MzVsR2RfWjU1c2J6VE44WlM1N1NvdzFETmtOdENvMjVvYUZoUUpBNTdiekg5cTlzSWc?oc=5,
"RIL logs Rs 100 crore profit a day on petchem, retail - The Times of India","Sat, 28 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNNW9WLXpWSFZNRnBfV1Zzd3Nzc0dfUHZubDhJYUxqOWZxdko5QXpfbUlUb29sUm5VYWsyZnFQUFlhYlduWkFDZFE0clEwbWhULUJqTE4xQ3RiQ2xBd2FTVVE5VXpnTVdpLVVLVUxHRUhBQ2pyX0JRMlNnN0RpeHh6dldfcXlhYXUtM2VFcGYyOXlVZG9MdzF6OGh3dUQybTgyNXNXUVpQVWs4MWxzZlBYRkdqRlJhV0Q1UDZQek5BVW9jWlFhbjllQzhxZG9LMlo0eFVz0gHYAUFVX3lxTE9KUUhhcnUwc0JsemNnSXNRS3NLYWdZb0VQNENwNF8yaUdaSEtFVEhNd2Vaa2ZXOExIZFhNcWlvN1pNSFBTRlMtVTJ0bldTZWs5SmMzeVpIY1pxRkN4NHBqNzN2XzlnNkJaOVVVdkRONHd4a2hUNTN3R0g1NlFMMkIzelhrbWlQWVhXeDZ3TFhlcGYtTHZOM0NDYkM5eFFvckF0QkdpLUFfdDBYWC1sM0tVTE44TmRuWktaVmJHUkRTYzRlcDRibmdmazZsUzY4bWd6blE5MUVyXw?oc=5,
Yanam power plant: Plea moved against Reliance Industries - DTNEXT,"Tue, 13 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxQOWthbG9wSXN6OTVDNzNvVUxRVjF3bWxVMnkyanUySEEwMUdCS29BX19pN3RCS0ZwLXBrZTV1ZGlaU1RJV2VxYjdvYkhGTTI4WFNQOTA2TWtTeVBhNlJNNnFkdF9ta1RmNmVmRm5iR3FZbzQtQjVpeGp2V09fa3FOX2g5TDhUOHF4bGJ6UC0ybGJ5YnBzUW9OR3FSckJIeHY40gGmAUFVX3lxTE1CeElWM3F2ajlpNTRmSkpCTlJmLVJLZnBlTmJseUlNVjN2WjdHaE1hUEJObEdJUXBoNG1hSXZxWlh5NW96eEF3QlIyUVJwVlI5X2JSMGtua0dlSG54X0pvenprODhJWXpRRjFFUXVuTXI3SXdiUm5wem1uOTVjTXNLY2hvVlhIQTZEZmx1cWdIWXlJTXg5NjVVbl9wTnE4bWpoTU9qU2c?oc=5,
Reliance Industries sets up Jio unit in Estonia - ETTelecom,"Fri, 23 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQajVYQ3pVQzFhUzFYMU5SQ09zaTI1MzZqVkJBN09GNkFPY3Fxbk9wZzNHWHlTc25uSkxRekNobDNvRlpHQ1hoU3hqb2JOZ1p1TmVhekxFUHB5VTRUdTBqQVFYSzBQYWl2VXNycjVOX2ZyWEl6UnQxODJDdGMwbGFnY2FyTWhDcUwtTTIzcWNtVTFPeU9JTWg1NWZWWEVud3NhVEttbDFUX3ZHQdIBrwFBVV95cUxQRkFvNVR1M3ZhMFowLU40WDJJTUUyak8zOWxxYUwxWFBEalo2RjVnWkc2ZTFBWnhMVWtpOVZmemlIUG5tbFRNYUlkT0xMUFQ0bXgyU3diYlNZMm1rRm4zVmF1YVBfcG1WbGc0TUVDdFpzb2lHUFhoSzdTbzU0NnZKN3dlS09QdmdNNkFsR3ptUGl5VHhULU8zTGN0SU1oLWFkVkRlempzYmM5X1V2bE1N?oc=5,
DE Shaw-Reliance joint venture surrenders membership on bourses - Business Standard,"Tue, 03 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOeDVYaGt0WEhzVHh4MmpyaE40WW5KcUlqcU8xVnFOMDdhd2dweFZtc0k5VHJRU1l5dTNkUG4yTVF4Sk53NjgyWFVjNFJManBybm1SRFRnV1VkMTJyWncyRHdqS3Q5UF9CdkZjN3ZNNjJSdTBmMTlhbGJJTjJuUzlpbVVYdlZSdFd1X2NrOHl1X3NqbXhydGZfODVzcjl0LXZmNkNLNzJISTRoVWFXTTFGSWNDTVAxcVZXeDdGeHMydklSNVVoSFc4YWEyenZIcktv0gHWAUFVX3lxTE1sSTNoNUR5YkhsejhaWmdKWHRkdjFTMGJMUEhsRm5ER21sV1lGZG5tZEd4UDFESWNuSkg5b1lpaXd0V3hDU3lFMDN0T2QyV1JOTHFfeDc4MFlldTJKNGx6dWR1WFZYbXJpc3VSQklnZWNFQkwxMGRQV002VTFJVkRtTDZOdmpqR3hiTlBIeHY5WW8zYVBRX1NUa0Y5Y3hwU3huamVrSFREX1RoMTZ1c1ZwcG54Z09fbTlycGxzNG1nSC1oSkNvOU1HMHo3WjR5MUI3NDVrZEE?oc=5,
Reliance Industries profit up 17% in Q2 - Telegraph India,"Wed, 17 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxOckpEWmFTbUFQcllxeE5CS01HeXNuWWhLUEdya01pUlE0VjQwY0JQMDlYSDdXc3I3T1FRazdyakl6ejN0cC1lcnJYVG8xOHlaRmhmWURzblpMdDh6Q1FPMUZiZEdnQzlyNmI3MnB5V1BBbC10UWpTM1kzTV9uYnFaZVI4VVRob2Nma3N4S1kwZ0xlbTZw0gGaAUFVX3lxTE9qZC03U29IWVdpTmZpejhDWlp3QXNnZG9nU1BTblp3SHhLenB2SHFhSUtBLWhUdTZiZzhXQXdXQlZfVmQ2eDQ0S1FKVkFBeUt5bUxyUW9aREVxUzdaZ1ludWE5MG94NXBiRERIaFhsOWl0Mzlsbk53TnVobDY5RnozTEoyaFd5M1ZpX1l1d2Vjd3NCRnFPVU5acUE?oc=5,
"Reliance Industries Q4 net profit jumps 17.3 pc to Rs 9,435 crore - The Indian Express","Fri, 27 Apr 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPR0R2b2MwTUdnWkxsakVjTDJya3lqSmIzanVkT3I1WGlCU0hpWWRsWlkwWnN2YzB1Z2lZMTQwQzY0ZExzdVkwaVpQc3lvVjZLdEpWTHM1c0tMTUtsT3NuWVpWeTdPQkVOWGJiU3V4d2ZoazAzS0c5b3psVE5laWhKLU4zWkNsVWVqaEVMZDk3OGdBMzNEWVlUWnhOam02T0xXSVFfSUlpV0xianFVblBSdXkydGhxaWx0SlHSAcABQVVfeXFMTVY0RXJpMHZSOU1PVXJiT1ZnYWFNR0ZXRXZ2WW9DUmJPWTNncG9VSEZmaWFaamNvSi1GYl9ZVEVnbXZQVTg2TUJKS0VGUEpMd2VabHdoREQ2YjFLcFhxTC1FalJaLTYxZk9SZFFaeEJwRmoyMUJ0R1o4SzZ4MW9UaUJ2OGZrTkI1Y1lhNFZ4V0h1ZGtrd3hfYWJkRHBMQlhKS0pFaHlIZC1OY05xZ2VReXdoWXNmc0hBXzcxX3ZhZGhk?oc=5,
Reliance to sell entire stake in Cambay Basin to Sun Petrochemicals | Company Business News - Mint,"Mon, 30 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOWXNOUUVCWndLQWJQMmNmZV96OUlfaFJ3TzJ5SkItVXlzeE9PMUhJSGtwcnRZV0p1bU41ejBLMGhkTVFZZEl1MmVMMU55WW1idTdXcnBhSXlVS21qUnhvZWcyeUhROExtM3poQmxGZ24zYTV6SlRsVXRQcldNTXI2V3YyUVR4bXZ6WkM1ZEVtTjExd1ItX0RyNUpJTjNtcy1TaUgyRGVESFdGd19HckdvZ3lvVVBRVzZIYzhFbTc3UUTSAc4BQVVfeXFMT2Rvb2hDbkpIN0RQVXdEV3RUazk2RnR3dTFiV2xvNThiV0I5WVhiY1B2S3hfUFN2aHZZdWtGLXVVRU04WGtLaUlSSnY2YTJQYXVaV2ktX0pGYVZYNWU4WGNVWFJ2eTlXb0FzNml0TXRBa084aWh1bjVGZkEyWDNVb3J3eVVTaUw0TVVqeVFsMVhmcWM1NVN0QXdkZ2VOMkdCWnItWG44Rlp4ZUl4Qi1aNmVyVjBEbG9DREROcURxLW5YaWFQU2NBX29ZVjRKZlE?oc=5,
Reliance Industries acquires 5% stake in Eros International PLC - Exchange4Media,"Tue, 07 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxNNUdZR3hNSVU5X0NCRkxsZ2tIMDBhTVBqRjAzUzBDNV9NNTFnSTFrcFVBY05aY1pjWTNzazZjbHdhWm8tak9WYjJXSVIxMTNkQXA3ZU1oWllhQjFxWHptNXg2aHRQeWRfZHUwY0tRcFBSRXFpQnROclZMM0NaZzFrdllhX09HakxzaVJZOERyX1g3amw1eGlJMk9ZN2ZiRUI5dHY5YmJIZ1FPdFAtR2U5bzl1LVllbG5DQmJaRnJSQQ?oc=5,
Reliance to shut its only oil field in KG-D6 in September | Company Business News - Mint,"Sun, 29 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxOOG9qN3FGN1oxWmZ6S3AzcXViMmUyYjJFUUxzc2pXLVhEdlZubjZOV2Z2QlMxODA5ekNCVlpQbGRLcGhzV3hFcjdoZm05WFpCUW5OQW9lT2QtcGFqaTR5bEJRVXB3TzBmcXJYaHJfUTVDMHJhbVM1bWJJX3RXSlJSYVQ3Q3FVMkkzZmZjdUZsNmJzclhucl9vN0dSQlB6cDZtWUp5RWRIMlFRXy0tRVcwUHBxSEhoTmtiRnZ4MtIBygFBVV95cUxOSDNLOTdSRnBfX014NVFwSFR4OHc0NlR3NkNEREdoNVJDZ3dESldBaGxqNmdsR2tSNGtPdjlSWk9vbFBNa2hzWWdzNGVEN1djOXZ1Q3ZYSFRjQTlJSWMtTXZGMm1kZmU0ZFlycW5PSWxwV05QbHQ0QlVjd29DaDByNjh1SnROWld2alZ6VVR4S09VUmZlV0FHVUNzbXgtTElkNXBaRnpDVWloU0otWnBfbGo0eTVORU5wb1B5OWR0LXJQUDl5eHJreGFR?oc=5,
"After investing $37 billion in Reliance Jio, Mukesh Ambani's Reliance Industries Limited looks to raise $3 b.. - ETTelecom","Mon, 11 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPakVERURMSERfc1F2dU5nOGpjTGlfdk9EQURVNG14Qml4NXk2MElUd0h0VFpCVGhSMktNV1ozWWxrSVdnQkVELWhiWUNERUhiSlpyUFdvZHk2dWJpX3hlUXNJZXNKX0xINFlEVXJPMUhldXE0Ym0zSHFiZE0tS0Z0cjF6RUpyS3IzZW04ZEFSSTBFQm5OOFBKTXZRbTd1cWRVRDZtdjUxaEJKVnRncERLb3JDcEY1WldJajJTd204Ynh0MUFsVWhLT9IBzgFBVV95cUxObV9NV1RoQ3BZcDdWUE9EQTBsbmlWVllQaVRhM2Rfb0RoVU9pS2lldXlaZG5VMHRTQzNBN3pONnQ2UHJ2dURvcFJwTkk5d1E1MDJjWUFCQnFVYlk0LTVMSGd3aXRxSjI4U0dJVTMwNVpmakNkZlo5Q0M5RGtJRExmb0ZWUDZTVE5jX0tscmVqZnRkYzNLVERlelBIWnI4TTZlV09sSnVFSUFVYjdURExlcU9RbE0yN0VZSGgzRkRuWWVkaG9qbnBCS2h3Vm1VUQ?oc=5,
Media statement: #RIL announces strategic transaction with #SAAVN to form India's largest platform for #Music #Media and #Artists - Facebook,"Fri, 23 Mar 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxNc1pQX0Z2VVdKMVVGcmZMaHJFMFBmTWVHeVdjRk1uV3VKUTdGNmZJTGFUZzh4akE2amI1WHhkWVI0b3BYQ3IxX2lHaGNfNUxnUmJ2T3BJN2hOdk1wNGZ5OTJreU44allwR2FLYlI1eWswWWljZG1jcjNBb3M1ZWpDTjVHX2tBTEthSDJjaDBCdi1FSEwwM2pBZ0VKWjMwV0x2Z3FWdm91d2JsOG5lUUNjNkpibTk5cVNvSnVuUlluclFXSF85NmlFdXpudnc1aDkxUHNtUUpzZ3ZsZ2l5WTgzbGU0UnNhQnZKNVVZ?oc=5,
"JM Financial, Reliance Industries set to buy Alok Industries for Rs 50 bn - Business Standard","Sat, 23 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi3AFBVV95cUxPaFRFSE0zTnFQWDBrTzVoNDdVVlNDT2w3bUctOGNYQmd4TnBBTkFGVWVRcmtRZlhuSlVxa0dpZm9yZ1RPdW1STGRJNTM2YVByZXk1NElWMGNtRHEtcGpkakNSaGpNU2kxRDJRM3VDb1d2V2I5YnhubUxBYXJXN3F1RzZxYWtKbkMzd29SSWl1ZGdmTk1adGRQallBYmNlelc3RXV3NEtZOWRZdld6LTRsWkp0WVljUTd6S242TXE5cl9qMHJpWEstT2FXY1dSREo2YUlNV1JzTVB2aWRl0gHiAUFVX3lxTE43WjhVRkFGeTZoWVdfdFY1S0FsZnJpYlBCNDNuNk9XTFhMUXQ3bnIwMFRxNTBMeU9pblptWTU4MmRkMkd3dFYwVm02Ny1JWkdvOUtibDNuQjJ3Zi1VZm1BY2JaMlJaV0l5NmpKN3dRQmtqM1dIUm9tSVRNY0VEZFFfTFZISkwzRjltLUNocFJCYnBpVDlYRG4yNFFqS28wSkY4TGs1LXhuYXkxY1dodUlSd2FHRjBvM1FjeDR1UnhRQ3ZaeFFSVDJjVWttV0dsMkQ3NF9wY0VrZkdlc0t1eDFwNFE?oc=5,
Reliance appoints former SBI chairman Arundhati Bhattacharya as additional director - CNBCTV18,"Wed, 24 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMixwFBVV95cUxPRmFjS1pBZWYwNXdTenpKUU92OERlZUFzSnhpbHNkNTUxcWhNekhDTnNOWjYwVHlpQkNlQ2lJeG1EZkU5ZTZOWkRGMV9TVDJWNUdnbkVRZDFDWmdQM1VFci13Qk1OcUpXck5ZMlJpZWlRTFhiX1VrVGZWbWlQMXBTMHVqU0p2OHlzTUg3QmVfcExkWkhJOUVUNE1tMEk1VzZ0T0ZaUWZGODRJbDR4ZWtDT3E0ZTk0QS0xbUk0QXE4OHV2TmYxZTFF0gHMAUFVX3lxTE1CUzl1Zkk4R0M3ZnN0LVVaTDJMUFBmS21VZWxqVzFucHdTTzVkWXVkUjZjQWEzejZJcnFXY3NqUjZWeFdSVHlDLXNFSDd3Q1lzclNZSzdXbVU0QmppenZoS0hGc3FyM19ZZzRVOGE0cVE3djFsUkpVWXpMMkNOZ3Bqd1ZIcFNvajZCampVRUVMbDdsTHhYamh0U2c5YlJkcF9ERVNDa1lQLUJEZVpPNmZBc3hKblAyVFNLWEN5R0x5cHJUdHZ2V3E5cDNOSw?oc=5,
Reliance Industries AGM 2018: Mukesh Ambani to create hybrid online-to-offline retail platform - Zee Business,"Thu, 05 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxOTEh0R053X2s2d1BUZnR1Q0hSU3RST3lkSXhQV1ZISXgyNGZ1MC1lbmZkQXV4VzJWUW1xNFFFUWVnM3V6el9peXZKNU9XSE0xd1o1aUQwS2J1dFVVTFhRWWhRRjJFV1BDVVVLcnJzZ3Y4emJEWVZ6eUtMMEIyR1V3TUVpeHI3czFHTGtLM2I1dnBTUktqZFZaRFRPUEhyX3ZWVG5vX3QwS0pSRDFwVmtqV05tYkRsRUdnS0VOc2g0SXl1YVloekVvVmlRUWtCWWpK0gHjAUFVX3lxTE1FVHpWQl92S2hEbHlHaE0xa1RVWVNJaWNyYUJfOWlJcFROa29jMmZCckFKYXlWMmg2Q2UtUGZhZkZWSEVOS29vZ3NlQTVlbUR6R2pjNVFwcWpCdXlQUFhIbk5pOWJYQ09hQnUzU1FCSGw3bUttMWdpMXV3eFJ5UWtLb19wNHZ1cEpvNzJlanF6RFBYdEsxQ3FSdjBrRnpWNEtmakFhdWdBZ05YNkVwRUVLUm44WFc4LXptVk83N21Venp1eUV1cnZVaXBQN2RCVDFpc09sc3RGSHFSbFlyend4WjRr?oc=5,
"Fire at Reliance rubber plant in Vadodara, three dead - The Indian Express","Thu, 29 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxNQXVYNk51SmRZb1NGSGt1X0JoOVd4Vm1tczVGSExGMkM4OEhvTVZuRVZHY3psS0F2MGxtZGk0b2U3ZGxJbl9VakFwMmw0Z0U5TzQ0bXdtNmVrUW5Gd3FKNFlqVjlqYjNuc29iUWxERFFaakdYMTBnQkp1ZXhGbl9tNXdRdmJsRzByLVY3bWpLdEFGdnptLVhKdWxjQlFtZ0NlczN2OE1n0gGsAUFVX3lxTE5QckdfZXliV2VuZWN3Z0xJMzYyd1FPWm9mNjlwejBVOWdkVXhmbm5MR0JzUGUwRDdMZFhoN3hidTcyV191WE1ZSHNTWkdWVS1IMFFMRjExRV9ET1oxa0s3SExHQTY3aWRIbnhGaEFDYVVvM2ZRenMxUWZqM2JBZ0VKdUYtSC1lQ2lXM0J0NFNybW56S0pLcVpjaTRwRERHOVlDRUVzdmtPUkg1QkY?oc=5,
Fire At Reliance Industries Plant In Vadodara Kills Three - NDTV Profit,"Thu, 29 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxOVzBzX2VuQUI2cVZGZ2hqa2FGOXdPb1dlUFViNV9NaWdRMThRVlBXOTJyZG9WU1k5cVc0T0lwYUtwN213MzZhbGl5TENmYkRBc3h5YW5UMWdtLWl4V0ZPWDFXM1ZPc09wWkxlVGF3NXVEOW9EX20tNlltY3I4VHlkZm9uUkxWMlQzX0RkUWxsczV1OGF6SFUweFVYRdIBoAFBVV95cUxNaXZtMEVOM3BOLVBjc1hDeExmUU1MdkZfRlo1SzFKM0ZfUmNrMWNvSXFmMk1pUDljV0dVaEdLRkdET3pqc3pLYkV0bFRUUURtZ0M1WlpVcFZXbU9ZbjhoNXFxTDk2bkJ0X3FFWDJTUnB2YW5XV0s0bktiVzU0OWd0VWF4UDNaMWk1VFFjR2ZuU3YyTTJOMnFNSGF6MnJ4WDlx?oc=5,
Arundhati Bhattacharya joins RIL as independent director’ - Fortune India,"Thu, 18 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxQZEVaQTVpOVRyMkk2T3Eycm9hZ2R2TzB3M0NtNWR3NVNMRWthOHZKOHRvRDh5U1dYNFdzVEdhNXdRUzJfWFpGQlpQcFpLbGhvd2ktazNsV2g3N3VaWnFuQnZzWHR5dGNPRDBVMmswR1lHSWhESmRXRHR3aEZhbmJSVzU0V2l5ZWllMUwwWlo3U1dkUW0zeHl5YjU2TnVJcDdC0gGuAUFVX3lxTFBpQ05mUk1qSFViUGNMYXpkMlFjMnA2MnNjUXNIdFV0QTdrSWw1VXdkUkpjbksyUXdLY1dKdDZTRnhVWk13ZEVmSDVaWGdKd2kwYWlqb0lRcnQyTGVkbU4tV1FSLWIweXFBWFh3ZXctT0tnbXZmZ1VCbkI4WjhuR2hCU1FRc05OcVRrQTg5Y2hydEgwaU94NU1IaUpza1hVZ0F6SnNyOVlJTzN6MWQxUQ?oc=5,
"How RIL's acquisition of Hathway Cable, DEN Networks hurts rivals - Business Today","Fri, 26 Oct 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMizAFBVV95cUxQcXdLLTBocHk3ZHp6ZER4VXBrSTdsSWF6SWhiNjRzUHRMVlRHRUVjY2dndjlFLUI1TmdPdWdvMjU1c2FQWEhLRElOS2FkV3pvM3ljVEdtYVZwcXpIVEpKeXZqaDRUUmI1RE1IYjBnUGljc1pQODB4TkFkRm9ROFY5eEJab3pPTnhzQUIwQkNwM0phSDJrX3ZrMWduZnZDa2pqVzdOWjFEeGM4blZXaDFzd3dHRjZDSnR2MVhicXZCQ2x1N2w3SUNKWEs0UmE?oc=5,
Ambani's EWPL seeks tripling of KG gas transportation tariff - ETEnergyWorld,"Mon, 07 May 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQV2d6ek9JNUdhNjJTZ2Y1UTE2c3FWc0QyTUpQa3pueGlzNXBCbUdqbnV5TmVIUTV6VXJ1Tm5BeWhPMkl4VGk4bUx2RUJXVmZrZXhJN0RJUEdWYW0wV3JId3Bpb0NKbkZnejc0c19QVEthRFp4R3BzVXlnZEtVbXNjTWdYNzFudnB5RnRXZ2xCMURHRzVQWkFhNFZhY2RvMDlGbE5MdG1jQUlHR1Zyc08zZ0JkOVQxQlhtV0I5VTZPek1ZWlFCRWFFMNIBzgFBVV95cUxPVlhhb0NERFVYQXZSVXphdUZFaUFBWFFZRmg3ZjF3TDUzdHRtRzktVmtQSFJIbW1PTzV5c1l4alhZR3R5S1ZuSlpHUDYxMzM3bnBnd3JTZU9Ha3RhRlZMSlFoSlR6WDVZWXBQeWVEQWF2c1M0a1pWV0xuTXR3bE5lRC1raEpNaTV3NGNpdmJmdEQ1a3ktSFoyaGR0Ykh0YU1BdEpBVzlUWjJFc1NHbjFqeHFRVFA5VkJWWE9oem9IcmlTVmlWeEVmUU9zTkxndw?oc=5,
"Reliance Retail buys 16.31% in Genesis Colors, acquires stake in 5 more cos - Business Standard","Sun, 09 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMi3gFBVV95cUxQTE1ZcUNwY1pwREVWSGNpNWlndW1wcEtVZ2pxUkNvYlJKQWR4VkdHRktyOUtwb3loSmFZckViZV8wZ0F1UVd0b0RiOXRJcmMxY040T1J4aExPMFVZbE9Pb1NsbHZ2NkFhSmNBZ2Nyakw0X3ZTWG4yRnZGcnU3ZUVkX1JLVGw2SXBwVW5waWNJQ0hsUHVCaFJtV2o5Y2ZpRC1lbUYzc3l2NlNBZXRaQkUxZHl4RTYwRlZTYncxTGduOGdzS3Jla1Vsb2h3YXpDU1FjVXgySGpOdEZ6NVZhMFHSAeMBQVVfeXFMTXJWNkJZTHRWTm1fcVVTaDJQRkpSZGJ5cXF0bU9lekoydlp3VVpXWm1sbVNNN01MTExoU3RZamZjMzh5WjFRdFZ2WU1kUWU0ZmxEaGlob090T3ZDTVJuOVl5aUNrNERBY3FRZEMyMHMyVTZLTnNiMnpWclZOSFZEOVhBV0JjZ2xnZDU2RGs5Zmx1NFRtV0d4b05iQ1NIRWczMGYxWlFpVTZRaXRNWlQwMU12Zmd0MTlONnhqY2RTTzE0WWpITjR3NTZROGROVFNwZVNMX0xkTEtmQlgwQW1oUlVFNkE?oc=5,
